DA2021,total_occupied_private_dwellings_da,single_detached_houses_da,apartment_in_building_plus_5_da,semi_detached_house_da,row_house_da,apartment_in_duplex_da,apartment_in_building_less_5_da,households_more_than_30_da,median_shelter_costs_owned_da,median_shelter_costs_rented_da,single_detached_houses_pct_da,semi_detached_house_pct_da,row_house_pct_da,apartment_in_duplex_pct_da,apartment_in_building_less_5_pct_da,apartment_in_building_plus_5_pct_da,pop_density_da
35140155,215,105,60,15,10,10,25,85,650,1390,0.4883720930232558,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.27906976744186046,2398.860398860399
35140156,225,155,15,20,0,5,25,50,970,1260,0.6888888888888889,0.08888888888888889,0,0.022222222222222223,0.1111111111111111,0.06666666666666667,2392.698569314258
35140157,280,65,0,25,0,15,165,70,1130,1240,0.23214285714285715,0.08928571428571429,0,0.05357142857142857,0.5892857142857143,0,3433.1476323119778
35140158,200,30,0,15,0,5,140,75,1310,900,0.15,0.075,0,0.025,0.7,0,3335.6890459363963
35140159,220,75,0,40,25,10,75,50,685,1200,0.3409090909090909,0.18181818181818182,0.11363636363636363,0.045454545454545456,0.3409090909090909,0,2846.2515883100377
35140160,425,75,100,5,85,10,145,150,1180,1250,0.17647058823529413,0.011764705882352941,0.2,0.023529411764705882,0.3411764705882353,0.23529411764705882,1266.6345999679331
35140161,315,130,0,20,5,15,145,110,980,1740,0.4126984126984127,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.4603174603174603,0,2984.6659364731654
35140162,275,140,0,15,50,5,70,85,1180,1300,0.509090909090909,0.05454545454545454,0.18181818181818182,0.01818181818181818,0.2545454545454545,0,1981.456043956044
35140163,280,95,50,10,60,0,60,105,860,990,0.3392857142857143,0.03571428571428571,0.21428571428571427,0,0.21428571428571427,0.17857142857142858,2741.469057258531
35140164,265,130,0,0,0,0,120,80,900,1120,0.49056603773584906,0,0,0,0.4528301886792453,0,1711.1407605070046
35140165,350,100,15,5,20,10,200,95,1090,1100,0.2857142857142857,0.014285714285714285,0.05714285714285714,0.02857142857142857,0.5714285714285714,0.04285714285714286,1433.3481943825234
35140166,285,265,0,0,0,10,5,45,820,1220,0.9298245614035088,0,0,0.03508771929824561,0.017543859649122806,0,1325.106210803156
35140167,235,135,0,25,0,5,70,45,1160,452,0.574468085106383,0.10638297872340426,0,0.02127659574468085,0.2978723404255319,0,372.8155339805825
35140168,360,275,0,10,45,5,25,65,1250,2040,0.7638888888888888,0.027777777777777776,0.125,0.013888888888888888,0.06944444444444445,0,170.71180909647157
35140169,240,195,0,10,0,5,30,40,1000,NA,0.8125,0.041666666666666664,0,0.020833333333333332,0.125,0,644.0207096855663
35140170,160,160,0,0,0,5,0,25,1390,NA,1,0,0,0.03125,0,0,28.59095868442154
35140171,260,235,0,0,0,0,20,35,1470,850,0.9038461538461539,0,0,0,0.07692307692307693,0,29.956505458420946
35140172,200,195,0,5,0,0,0,30,1230,NA,0.975,0.025,0,0,0,0,12.543809371681998
35140173,195,195,0,5,0,0,0,0,1260,NA,1,0.02564102564102564,0,0,0,0,41.27650885330066
35140174,255,255,0,0,0,0,0,30,980,NA,1,0,0,0,0,0,19.430162202085047
35140175,235,230,0,0,0,0,0,45,1200,1250,0.9787234042553191,0,0,0,0,0,30.812954137041956
35140176,220,190,0,5,0,0,25,50,1310,650,0.8636363636363636,0.022727272727272728,0,0,0.11363636363636363,0,154.31024480798237
35140177,300,175,0,15,5,10,95,55,1080,780,0.5833333333333334,0.05,0.016666666666666666,0.03333333333333333,0.31666666666666665,0,1167.124362495096
35140178,235,205,0,0,5,5,15,30,1190,NA,0.8723404255319149,0,0.02127659574468085,0.02127659574468085,0.06382978723404255,0,1139.8755769616696
35140179,195,160,0,10,5,5,15,40,1150,980,0.8205128205128205,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.07692307692307693,0,58.50473392099249
35140180,215,215,0,0,0,0,0,50,1360,NA,1,0,0,0,0,0,80.59372644517887
35140181,250,245,0,5,0,0,0,35,1090,NA,0.98,0.02,0,0,0,0,37.51215953307393
35140182,240,235,0,0,0,5,0,35,1400,NA,0.9791666666666666,0,0,0.020833333333333332,0,0,26.834808823217205
35140183,260,260,0,5,0,5,0,30,1120,NA,1,0.019230769230769232,0,0.019230769230769232,0,0,11.691194606593768
35140184,185,185,0,5,0,0,0,20,1100,NA,1,0.02702702702702703,0,0,0,0,17.493948415458668
35140185,175,175,0,0,0,0,0,40,1680,NA,1,0,0,0,0,0,12.32427962597799
35140186,175,165,0,0,0,0,5,0,1230,NA,0.9428571428571428,0,0,0,0.02857142857142857,0,28.03880852661341
35140187,180,175,0,5,0,0,0,30,950,NA,0.9722222222222222,0.027777777777777776,0,0,0,0,14.027233077661704
35140188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35140189,205,180,0,0,0,10,5,15,1220,NA,0.8780487804878049,0,0,0.04878048780487805,0.024390243902439025,0,45.189370927339155
35140190,270,260,0,0,0,5,0,40,880,NA,0.9629629629629629,0,0,0.018518518518518517,0,0,69.26473559149198
35140191,275,205,25,5,20,5,10,60,900,1390,0.7454545454545455,0.01818181818181818,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.09090909090909091,557.8032194198158
35140192,160,85,0,5,15,20,30,45,1020,930,0.53125,0.03125,0.09375,0.125,0.1875,0,1237.873496313543
35140193,195,95,0,15,30,0,60,70,1000,1130,0.48717948717948717,0.07692307692307693,0.15384615384615385,0,0.3076923076923077,0,2034.4456404736277
35140194,185,140,0,10,0,5,35,40,556,620,0.7567567567567568,0.05405405405405406,0,0.02702702702702703,0.1891891891891892,0,1958.0022701475596
35140195,135,100,0,5,10,5,10,25,665,1000,0.7407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0,918.5064050149905
35140196,405,320,0,20,10,0,50,110,695,1010,0.7901234567901234,0.04938271604938271,0.024691358024691357,0,0.12345679012345678,0,221.17777163395078
35140197,880,830,0,15,15,5,0,60,620,NA,0.9431818181818182,0.017045454545454544,0.017045454545454544,0.005681818181818182,0,0,1315.9861403627965
35140198,345,325,0,0,0,10,0,25,860,NA,0.9420289855072463,0,0,0.028985507246376812,0,0,582.270702104778
35140199,310,285,0,0,0,0,0,15,860,NA,0.9193548387096774,0,0,0,0,0,43.22102270544393
35140200,190,185,0,0,0,0,5,40,1120,NA,0.9736842105263158,0,0,0,0.02631578947368421,0,88.47048148358192
35140201,455,440,0,20,0,0,0,65,770,1500,0.967032967032967,0.04395604395604396,0,0,0,0,116.23190757071836
35140202,295,265,0,0,5,15,15,30,1010,150,0.8983050847457628,0,0.01694915254237288,0.05084745762711865,0.05084745762711865,0,71.53286204976838
35140203,215,210,0,5,0,0,0,25,1150,NA,0.9767441860465116,0.023255813953488372,0,0,0,0,54.15339596213723
35140204,200,200,0,0,0,0,0,20,1460,NA,1,0,0,0,0,0,12.081022213207996
35140205,175,170,0,0,0,0,0,40,1200,NA,0.9714285714285714,0,0,0,0,0,18.35794225524311
35140206,335,325,0,5,0,5,0,45,1260,NA,0.9701492537313433,0.014925373134328358,0,0.014925373134328358,0,0,39.30902045357884
35140207,185,185,0,0,0,0,0,15,1210,NA,1,0,0,0,0,0,45.04852121235506
35140208,1370,850,0,50,270,20,185,250,980,2020,0.6204379562043796,0.0364963503649635,0.19708029197080293,0.014598540145985401,0.13503649635036497,0,1190.929096266458
35140209,140,125,0,5,5,5,0,20,1330,NA,0.8928571428571429,0.03571428571428571,0.03571428571428571,0.03571428571428571,0,0,2543.443917851501
35140210,210,165,0,25,0,5,10,50,705,1840,0.7857142857142857,0.11904761904761904,0,0.023809523809523808,0.047619047619047616,0,1155.5452220413858
35140211,170,65,50,0,55,0,0,50,1290,1150,0.38235294117647056,0,0.3235294117647059,0,0,0.29411764705882354,4679.245283018868
35140212,170,170,0,0,0,5,0,30,1350,NA,1,0,0,0.029411764705882353,0,0,2862.6444159178436
35140213,140,135,0,0,0,0,0,0,1050,NA,0.9642857142857143,0,0,0,0,0,3443.191673894189
35140214,170,170,0,0,0,0,0,20,624,NA,1,0,0,0,0,0,1750.3217503217504
35140215,145,140,0,0,0,0,0,0,910,NA,0.9655172413793104,0,0,0,0,0,1650.898770104068
35140216,190,95,0,55,0,0,40,65,1340,1680,0.5,0.2894736842105263,0,0,0.21052631578947367,0,1382.9787234042553
35140217,45,40,0,0,0,0,0,NA,NA,540,0.8888888888888888,0,0,0,0,0,272.5770925110132
35140218,255,210,0,0,25,0,20,30,950,1530,0.8235294117647058,0,0.09803921568627451,0,0.0784313725490196,0,1257.085020242915
35140219,135,140,0,0,0,0,0,0,850,NA,1.037037037037037,0,0,0,0,0,2549.1624180626363
35140220,215,165,0,0,5,0,10,20,1000,NA,0.7674418604651163,0,0.023255813953488372,0,0.046511627906976744,0,19.94036388389455
35140221,185,180,0,5,0,0,0,20,1410,NA,0.972972972972973,0.02702702702702703,0,0,0,0,218.8340807174888
35140222,160,155,0,0,0,0,0,15,1040,NA,0.96875,0,0,0,0,0,144.87228364468166
35140223,160,165,0,0,0,0,0,15,795,NA,1.03125,0,0,0,0,0,67.21142750210522
35140224,205,205,0,0,0,0,0,25,1500,NA,1,0,0,0,0,0,66.80249841344066
35140225,180,175,0,0,0,0,0,20,1450,NA,0.9722222222222222,0,0,0,0,0,43.018200709071195
35140226,210,205,0,0,0,0,0,20,1350,NA,0.9761904761904762,0,0,0,0,0,17.68722039814635
35140227,170,165,0,0,0,0,5,0,1090,NA,0.9705882352941176,0,0,0,0.029411764705882353,0,17.368619054148603
35140228,185,175,0,0,5,0,0,25,1330,NA,0.9459459459459459,0,0.02702702702702703,0,0,0,73.88677262577171
35140229,175,170,0,0,5,0,0,0,1190,900,0.9714285714285714,0,0.02857142857142857,0,0,0,657.8346276838739
35140230,220,210,0,0,0,5,5,30,1060,NA,0.9545454545454546,0,0,0.022727272727272728,0.022727272727272728,0,43.488231846636026
35140231,235,230,0,0,0,5,0,35,1190,NA,0.9787234042553191,0,0,0.02127659574468085,0,0,9.840728910068078
35140232,225,225,0,0,0,0,0,25,1520,NA,1,0,0,0,0,0,40.97394946982589
35140233,230,230,0,0,0,0,0,0,1140,NA,1,0,0,0,0,0,13.462481888398308
35140234,205,205,0,0,0,0,0,40,1130,NA,1,0,0,0,0,0,17.3846041181771
35140235,205,195,0,5,0,5,0,40,1170,NA,0.9512195121951219,0.024390243902439025,0,0.024390243902439025,0,0,29.053076410739305
35140236,190,105,0,0,0,0,0,30,750,NA,0.5526315789473685,0,0,0,0,0,66.27095207581532
35140237,145,140,0,0,0,0,5,0,1490,NA,0.9655172413793104,0,0,0,0.034482758620689655,0,595.4573357888275
35140238,125,120,0,0,0,0,5,0,1430,NA,0.96,0,0,0,0.04,0,4378.698224852071
35140239,170,115,0,0,50,0,0,35,1540,NA,0.6764705882352942,0,0.29411764705882354,0,0,0,1129.98712998713
35140240,140,105,0,30,0,0,0,0,1160,NA,0.75,0.21428571428571427,0,0,0,0,4189.7654584221755
35140241,435,10,280,0,75,0,65,210,840,1170,0.022988505747126436,0,0.1724137931034483,0,0.14942528735632185,0.6436781609195402,1694.693572496263
35140242,190,130,0,5,0,0,55,45,1170,1180,0.6842105263157895,0.02631578947368421,0,0,0.2894736842105263,0,2119.6754563894524
35140243,185,160,0,10,0,10,5,20,685,NA,0.8648648648648649,0.05405405405405406,0,0.05405405405405406,0.02702702702702703,0,2643.6071649166156
35140244,255,170,0,5,0,15,60,70,1270,1140,0.6666666666666666,0.0196078431372549,0,0.058823529411764705,0.23529411764705882,0,2685.4954523695546
35140245,170,145,0,5,0,5,10,25,1180,NA,0.8529411764705882,0.029411764705882353,0,0.029411764705882353,0.058823529411764705,0,2384.4393592677347
35140246,325,105,0,10,25,0,175,135,1240,1220,0.3230769230769231,0.03076923076923077,0.07692307692307693,0,0.5384615384615384,0,351.7034681020246
35140247,235,75,0,10,55,0,90,50,890,700,0.3191489361702128,0.0425531914893617,0.23404255319148937,0,0.3829787234042553,0,406.09926871012914
35140248,305,115,0,10,10,15,155,95,1040,1000,0.3770491803278688,0.03278688524590164,0.03278688524590164,0.04918032786885246,0.5081967213114754,0,1843.3333333333335
35140249,265,110,75,30,0,5,40,65,1460,970,0.41509433962264153,0.11320754716981132,0,0.018867924528301886,0.1509433962264151,0.2830188679245283,2814.37125748503
35140250,175,120,0,20,15,5,10,15,755,NA,0.6857142857142857,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.05714285714285714,0,899.7857652939776
35140251,205,175,0,10,5,0,15,40,1210,NA,0.8536585365853658,0.04878048780487805,0.024390243902439025,0,0.07317073170731707,0,1878.6857624262848
35140252,870,715,0,30,125,0,5,130,1120,1880,0.8218390804597702,0.034482758620689655,0.14367816091954022,0,0.005747126436781609,0,792.7376580987352
35140253,220,165,0,10,10,10,20,25,1190,NA,0.75,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0,1223.758320532514
35140254,210,175,0,0,0,0,40,70,1570,1120,0.8333333333333334,0,0,0,0.19047619047619047,0,734.9503214494448
35140255,215,115,85,0,15,0,0,80,1570,1490,0.5348837209302325,0,0.06976744186046512,0,0,0.3953488372093023,1950.2407704654895
35140256,175,135,0,5,30,0,0,30,1110,NA,0.7714285714285715,0.02857142857142857,0.17142857142857143,0,0,0,508.72450233472597
35140257,190,130,0,60,0,0,0,25,1540,NA,0.6842105263157895,0.3157894736842105,0,0,0,0,1871.4887640449438
35140258,170,165,0,5,0,0,0,0,1240,NA,0.9705882352941176,0.029411764705882353,0,0,0,0,1669.1672918229558
35140259,200,170,0,10,5,5,10,30,1490,NA,0.85,0.05,0.025,0.025,0.05,0,617.0752324598479
35140260,170,170,0,5,0,0,0,35,1050,NA,1,0.029411764705882353,0,0,0,0,24.69317417619368
35140261,155,155,0,5,0,0,0,25,1330,NA,1,0.03225806451612903,0,0,0,0,11.855414629750614
35140262,320,310,0,5,5,5,5,60,795,1170,0.96875,0.015625,0.015625,0.015625,0.015625,0,19.333249490159524
35140263,270,270,0,0,0,0,0,60,1000,NA,1,0,0,0,0,0,12.41250841486919
35140264,190,190,0,0,0,0,0,15,850,NA,1,0,0,0,0,0,16.900359005622164
35140265,385,345,0,0,0,5,35,50,860,950,0.8961038961038961,0,0,0.012987012987012988,0.09090909090909091,0,95.08698982383194
35140266,240,170,0,5,15,15,30,70,1120,830,0.7083333333333334,0.020833333333333332,0.0625,0.0625,0.125,0,341.26658459855014
35140267,245,225,0,0,0,5,15,55,1440,1000,0.9183673469387755,0,0,0.02040816326530612,0.061224489795918366,0,46.32841145575265
35140268,245,240,0,5,0,0,0,30,930,NA,0.9795918367346939,0.02040816326530612,0,0,0,0,16.20291756214791
35140269,335,330,0,0,0,0,0,50,830,NA,0.9850746268656716,0,0,0,0,0,49.937322868977546
35150039,130,125,0,0,0,5,0,0,745,NA,0.9615384615384616,0,0,0.038461538461538464,0,0,2572.1153846153848
35150040,395,135,0,15,150,5,85,75,1060,960,0.34177215189873417,0.0379746835443038,0.379746835443038,0.012658227848101266,0.21518987341772153,0,1245.2511608273533
35150041,245,230,0,0,0,15,0,65,1130,800,0.9387755102040817,0,0,0.061224489795918366,0,0,2482.8473413379074
35150043,235,235,0,0,0,5,0,20,680,1660,1,0,0,0.02127659574468085,0,0,2333.466294375748
35150045,755,480,0,25,190,35,25,180,1350,1050,0.6357615894039735,0.033112582781456956,0.25165562913907286,0.046357615894039736,0.033112582781456956,0,1810.6294600063904
35150046,265,160,0,0,45,15,40,25,1070,432,0.6037735849056604,0,0.16981132075471697,0.05660377358490566,0.1509433962264151,0,2453.0563324011187
35150047,235,185,0,0,0,40,10,80,1410,1410,0.7872340425531915,0,0,0.1702127659574468,0.0425531914893617,0,2483.0393487109905
35150048,295,190,0,0,0,30,75,105,1230,1100,0.6440677966101694,0,0,0.1016949152542373,0.2542372881355932,0,2426.080363912055
35150049,220,65,0,5,0,75,85,90,1100,1150,0.29545454545454547,0.022727272727272728,0,0.3409090909090909,0.38636363636363635,0,3317.865429234339
35150050,320,145,0,0,20,40,115,130,1100,1030,0.453125,0,0.0625,0.125,0.359375,0,3139.5348837209303
35150051,265,55,0,10,0,70,130,140,1170,900,0.20754716981132076,0.03773584905660377,0,0.2641509433962264,0.49056603773584906,0,4482.142857142857
35150052,245,100,0,15,5,60,70,95,1300,1200,0.40816326530612246,0.061224489795918366,0.02040816326530612,0.24489795918367346,0.2857142857142857,0,3896.4577656675747
35150053,245,110,0,10,10,40,75,105,940,1370,0.4489795918367347,0.04081632653061224,0.04081632653061224,0.16326530612244897,0.30612244897959184,0,3586.497890295359
35150054,185,135,0,0,10,30,10,40,1010,1090,0.7297297297297297,0,0.05405405405405406,0.16216216216216217,0.05405405405405406,0,3220.4610951008644
35150055,240,130,0,10,5,30,65,85,1090,1440,0.5416666666666666,0.041666666666666664,0.020833333333333332,0.125,0.2708333333333333,0,3046.6830466830465
35150056,155,140,0,0,0,15,0,40,1140,NA,0.9032258064516129,0,0,0.0967741935483871,0,0,3545.7348406988694
35150057,165,135,0,0,0,15,5,20,1010,1140,0.8181818181818182,0,0,0.09090909090909091,0.030303030303030304,0,3535.5450236966826
35150058,180,100,0,0,15,30,30,55,1680,1300,0.5555555555555556,0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0,2599.2317541613315
35150059,320,195,0,0,50,10,70,65,1190,1130,0.609375,0,0.15625,0.03125,0.21875,0,3196.9817315329624
35150060,250,200,0,0,25,25,0,50,1050,1270,0.8,0,0.1,0.1,0,0,1666.6666666666665
35150061,325,75,95,0,155,0,0,140,1210,1530,0.23076923076923078,0,0.47692307692307695,0,0,0.2923076923076923,1373.8977072310406
35150062,690,95,470,0,0,0,120,325,670,1030,0.13768115942028986,0,0,0,0.17391304347826086,0.6811594202898551,2787.6447876447874
35150063,270,105,0,5,0,20,140,100,1230,870,0.3888888888888889,0.018518518518518517,0,0.07407407407407407,0.5185185185185185,0,2515.815085158151
35150064,150,145,0,0,0,5,0,25,920,NA,0.9666666666666667,0,0,0.03333333333333333,0,0,2167.458432304038
35150065,185,150,0,0,0,5,20,65,1370,1010,0.8108108108108109,0,0,0.02702702702702703,0.10810810810810811,0,2530.329289428076
35150066,225,135,0,5,5,45,40,30,830,1130,0.6,0.022222222222222223,0.022222222222222223,0.2,0.17777777777777778,0,4323.4323432343235
35150067,290,85,0,5,5,35,160,95,1100,1140,0.29310344827586204,0.017241379310344827,0.017241379310344827,0.1206896551724138,0.5517241379310345,0,4349.881796690307
35150068,220,90,0,5,0,65,55,65,695,1270,0.4090909090909091,0.022727272727272728,0,0.29545454545454547,0.25,0,4886.831275720165
35150069,375,10,290,0,10,10,60,185,NA,1080,0.02666666666666667,0,0.02666666666666667,0.02666666666666667,0.16,0.7733333333333333,12758.620689655172
35150070,270,35,0,10,15,50,155,145,NA,1000,0.12962962962962962,0.037037037037037035,0.05555555555555555,0.18518518518518517,0.5740740740740741,0,7123.130034522439
35150071,210,100,0,10,15,50,35,55,1240,1200,0.47619047619047616,0.047619047619047616,0.07142857142857142,0.23809523809523808,0.16666666666666666,0,5125.523012552301
35150072,205,155,0,5,0,30,15,50,1080,1200,0.7560975609756098,0.024390243902439025,0,0.14634146341463414,0.07317073170731707,0,3985.9594383775348
35150073,170,140,0,0,0,10,20,30,1240,1410,0.8235294117647058,0,0,0.058823529411764705,0.11764705882352941,0,2690.4598490048043
35150074,225,145,0,0,10,35,35,70,1590,1000,0.6444444444444445,0,0.044444444444444446,0.15555555555555556,0.15555555555555556,0,1730.144670800118
35150075,220,10,0,0,0,5,200,85,910,970,0.045454545454545456,0,0,0.022727272727272728,0.9090909090909091,0,1834.811529933481
35150076,240,105,0,0,85,25,20,35,1130,1020,0.4375,0,0.3541666666666667,0.10416666666666667,0.08333333333333333,0,3425
35150077,270,205,0,5,0,45,15,70,1430,1280,0.7592592592592593,0.018518518518518517,0,0.16666666666666666,0.05555555555555555,0,3810.9048723897913
35150078,285,185,0,10,0,20,65,85,795,1210,0.6491228070175439,0.03508771929824561,0,0.07017543859649122,0.22807017543859648,0,1860.3916614024006
35150079,265,175,0,15,0,35,40,75,1130,1100,0.660377358490566,0.05660377358490566,0,0.1320754716981132,0.1509433962264151,0,1258.7975065352905
35150080,235,165,0,10,10,35,10,60,1000,1320,0.7021276595744681,0.0425531914893617,0.0425531914893617,0.14893617021276595,0.0425531914893617,0,1575.8811535100494
35150081,210,90,0,10,15,55,45,65,1370,1070,0.42857142857142855,0.047619047619047616,0.07142857142857142,0.2619047619047619,0.21428571428571427,0,2668.3137739345275
35150082,310,70,120,20,0,15,85,105,1340,765,0.22580645161290322,0.06451612903225806,0,0.04838709677419355,0.27419354838709675,0.3870967741935484,4110.479285134037
35150083,300,120,100,10,0,50,25,100,1120,1110,0.4,0.03333333333333333,0,0.16666666666666666,0.08333333333333333,0.3333333333333333,4357.192494788047
35150084,180,105,0,5,0,20,55,45,1310,1110,0.5833333333333334,0.027777777777777776,0,0.1111111111111111,0.3055555555555556,0,1700.8014247551203
35150085,250,220,0,0,0,20,5,55,1100,1310,0.88,0,0,0.08,0.02,0,2796.39819909955
35150086,240,210,0,5,0,15,15,45,1070,1100,0.875,0.020833333333333332,0,0.0625,0.0625,0,2770.4752275025276
35150087,185,145,0,5,0,15,20,45,1180,1210,0.7837837837837838,0.02702702702702703,0,0.08108108108108109,0.10810810810810811,0,3477.8982485404504
35150088,195,175,0,0,0,10,0,45,1270,1300,0.8974358974358975,0,0,0.05128205128205128,0,0,3199.393479909022
35150089,250,160,0,10,0,25,55,70,1190,800,0.64,0.04,0,0.1,0.22,0,2629.268292682927
35150090,160,120,0,5,0,10,20,35,1370,970,0.75,0.03125,0,0.0625,0.125,0,309.49160633304166
35150091,285,195,0,0,0,25,60,70,1230,980,0.6842105263157895,0,0,0.08771929824561403,0.21052631578947367,0,2044.7396015379236
35150092,230,210,0,5,0,10,0,35,860,1500,0.9130434782608695,0.021739130434782608,0,0.043478260869565216,0,0,2435.5971896955502
35150093,210,105,0,15,40,20,30,35,1460,970,0.5,0.07142857142857142,0.19047619047619047,0.09523809523809523,0.14285714285714285,0,5481.481481481482
35150094,165,25,0,10,45,15,70,40,572,940,0.15151515151515152,0.06060606060606061,0.2727272727272727,0.09090909090909091,0.42424242424242425,0,312.3644251626898
35150095,220,200,0,5,0,15,0,40,1320,1280,0.9090909090909091,0.022727272727272728,0,0.06818181818181818,0,0,2387.8437047756875
35150096,245,225,0,0,0,20,0,25,1300,1600,0.9183673469387755,0,0,0.08163265306122448,0,0,2804.7520661157027
35150098,175,110,0,20,0,15,30,50,1190,1410,0.6285714285714286,0.11428571428571428,0,0.08571428571428572,0.17142857142857143,0,3254.3443917851505
35150099,155,120,0,5,0,20,20,30,960,1300,0.7741935483870968,0.03225806451612903,0,0.12903225806451613,0.12903225806451613,0,2122.3814773980152
35150100,265,235,0,15,0,5,0,35,1700,NA,0.8867924528301887,0.05660377358490566,0,0.018867924528301886,0,0,1433.2106516562028
